BirdObsID,ParkID,Transect,PointID,Year,Month,Day,SampleNumber,AOU_Code,Time.1st.Detected,#detected_0-3m20s,#detected_3m21s-6m40s,#detected_6m41s-10m,Behaviour,Comments,TransectID
169665,WLNP,Wishbone Trail ,33,2018,6,28,1,AMRO,7.45,0,0,1,Calling,possibly earlier,4
169666,WLNP,Wishbone Trail ,33,2018,6,28,1,NOWA,8.56,0,0,1,Singing,,4
169667,WLNP,Wishbone Trail ,33,2018,6,28,1,RWBL,9.4,0,0,1,Singing,,4
169668,WLNP,Wishbone Trail ,34,2018,6,28,1,TRES,0,3,2,2,Calling,,4
169669,WLNP,Wishbone Trail ,34,2018,6,28,1,HOWR,0.02,2,2,2,Singing,,4
169670,WLNP,Wishbone Trail ,34,2018,6,28,1,GRCA,0,1,0,1,Singing,,4
169671,WLNP,Wishbone Trail ,34,2018,6,28,1,MODO,0.14,1,1,1,Singing,,4
169672,WLNP,Wishbone Trail ,34,2018,6,28,1,WEWP,0.2,1,1,1,Singing,,4
169673,WLNP,Wishbone Trail ,34,2018,6,28,1,CANG,0.23,1,1,1,Calling,,4
169674,WLNP,Wishbone Trail ,34,2018,6,28,1,AMCO,0.45,1,0,1,Calling,,4
169675,WLNP,Wishbone Trail ,34,2018,6,28,1,WCSP,0.51,1,2,2,Singing,,4
169676,WLNP,Wishbone Trail ,34,2018,6,28,1,YWAR,0.06,1,1,1,Singing,,4
169677,WLNP,Wishbone Trail ,34,2018,6,28,1,MGWA,1.04,1,0,0,Singing,,4
169678,WLNP,Wishbone Trail ,34,2018,6,28,1,PBGR,1.17,1,0,1,Singing,,4
169679,WLNP,Wishbone Trail ,34,2018,6,28,1,CCSP,1.29,1,1,1,Singing,,4
169680,WLNP,Wishbone Trail ,34,2018,6,28,1,AMCR,2,1,0,0,Calling,,4
169681,WLNP,Wishbone Trail ,34,2018,6,28,1,NOWA,2.42,1,1,0,Singing,,4
169682,WLNP,Wishbone Trail ,34,2018,6,28,1,RNSA,2.52,1,2,2,Drumming,,4
169683,WLNP,Wishbone Trail ,34,2018,6,28,1,LEFL,3.03,1,1,0,Singing,,4
169684,WLNP,Wishbone Trail ,34,2018,6,28,1,SORA,3.15,1,1,0,Singing,,4
169685,WLNP,Wishbone Trail ,34,2018,6,28,1,AMRO,4.35,0,1,1,Singing,,4
169686,WLNP,Wishbone Trail ,34,2018,6,28,1,YHBL,4.34,0,1,0,Singing,,4
169687,WLNP,Wishbone Trail ,34,2018,6,28,1,DUGR,5.32,0,1,0,Calling,,4
169688,WLNP,Wishbone Trail ,34,2018,6,28,1,CEDW,5.56,0,1,1,Calling,,4
169689,WLNP,Wishbone Trail ,34,2018,6,28,1,EAKI,7.11,0,0,1,Singing,,4
169690,WLNP,Wishbone Trail ,34,2018,6,28,1,BHGR,7.1,0,0,1,Singing,suppose could be a RBGR,4
169691,WLNP,Wishbone Trail ,34,2018,6,28,1,HAWO,7.4,0,0,1,Calling,,4
169692,WLNP,Wishbone Trail ,35,2018,6,28,1,SAVS,0,2,2,2,Singing,,4
169693,WLNP,Wishbone Trail ,35,2018,6,28,1,RNSA,0.01,3,3,2,Drumming,,4
169694,WLNP,Wishbone Trail ,35,2018,6,28,1,WCSP,0.02,1,1,1,Singing,,4
169695,WLNP,Wishbone Trail ,35,2018,6,28,1,NOWA,0.04,1,1,1,Singing,,4
169696,WLNP,Wishbone Trail ,35,2018,6,28,1,BHCO,0.07,1,2,2,Singing,,4
169697,WLNP,Wishbone Trail ,35,2018,6,28,1,CCSP,0.02,1,1,1,Singing,,4
169698,WLNP,Wishbone Trail ,35,2018,6,28,1,YWAR,0.07,1,1,1,Singing,,4
169699,WLNP,Wishbone Trail ,35,2018,6,28,1,RWBL,0.12,3,2,1,Singing,,4
169700,WLNP,Wishbone Trail ,35,2018,6,28,1,TRES,0.19,1,1,1,Calling,,4
169701,WLNP,Wishbone Trail ,35,2018,6,28,1,HOWR,0.01,2,2,2,Singing,,4
169702,WLNP,Wishbone Trail ,35,2018,6,28,1,EAKI,0.17,1,0,1,Singing,,4
169703,WLNP,Wishbone Trail ,35,2018,6,28,1,SACR,0.25,2,2,0,Calling,,4
169704,WLNP,Wishbone Trail ,35,2018,6,28,1,WISN,0.44,1,1,2,Singing,,4
169705,WLNP,Wishbone Trail ,35,2018,6,28,1,PBGR,0.41,1,1,2,Singing,,4
169706,WLNP,Wishbone Trail ,35,2018,6,28,1,WEWP,0.5,1,1,1,Singing,,4
169707,WLNP,Wishbone Trail ,35,2018,6,28,1,CEDW,1.02,2,1,0,Calling,,4
169708,WLNP,Wishbone Trail ,35,2018,6,28,1,MODO,1.04,2,2,0,Singing,,4
169709,WLNP,Wishbone Trail ,35,2018,6,28,1,MALL,1.18,1,0,0,Calling,,4
169710,WLNP,Wishbone Trail ,35,2018,6,28,1,BHGR,1.19,1,1,1,Singing,,4
169711,WLNP,Wishbone Trail ,35,2018,6,28,1,AMRO,1.33,1,1,1,Singing,,4
169712,WLNP,Wishbone Trail ,35,2018,6,28,1,SORA,1.37,1,1,0,Calling,,4
169713,WLNP,Wishbone Trail ,35,2018,6,28,1,AMCO,1.42,1,1,0,Calling,possibly earlier,4
169714,WLNP,Wishbone Trail ,35,2018,6,28,1,LAZB,3.41,0,1,0,Singing,,4
169715,WLNP,Wishbone Trail ,35,2018,6,28,1,LEFL,5,0,1,0,Singing,,4
169716,WLNP,Wishbone Trail ,35,2018,6,28,1,AMCR,7.3,0,0,1,Calling,,4
169717,WLNP,Wishbone Trail ,36,2018,6,28,1,TRES,0,2,0,1,Calling,Time inputted was 06:48 but changed to 06:18 as per obs,4
169718,WLNP,Wishbone Trail ,36,2018,6,28,1,BHGR,0.05,1,1,1,Singing,,4
169719,WLNP,Wishbone Trail ,36,2018,6,28,1,SORA,0.06,1,0,0,Singing,,4
169720,WLNP,Wishbone Trail ,36,2018,6,28,1,NOWA,0,2,1,2,Singing,,4
169721,WLNP,Wishbone Trail ,36,2018,6,28,1,HOWR,0,2,2,2,Singing,,4
169722,WLNP,Wishbone Trail ,36,2018,6,28,1,RWBL,0.03,2,1,2,Singing,,4
169723,WLNP,Wishbone Trail ,36,2018,6,28,1,SAVS,0.03,1,1,1,Singing,,4
169724,WLNP,Wishbone Trail ,36,2018,6,28,1,GRCA,0.1,1,1,0,Singing,,4
169725,WLNP,Wishbone Trail ,36,2018,6,28,1,WISN,0.07,1,3,3,Singing,,4
169726,WLNP,Wishbone Trail ,36,2018,6,28,1,WEWP,0.13,2,0,1,Singing,,4
169727,WLNP,Wishbone Trail ,36,2018,6,28,1,BHCO,0.23,1,1,1,Singing,,4
169728,WLNP,Wishbone Trail ,36,2018,6,28,1,CEDW,0.28,1,0,0,Calling,,4
169729,WLNP,Wishbone Trail ,36,2018,6,28,1,YWAR,0.14,1,2,1,Singing,,4
169730,WLNP,Wishbone Trail ,36,2018,6,28,1,MODO,0.14,2,1,2,Singing,,4
169731,WLNP,Wishbone Trail ,36,2018,6,28,1,AMCO,0.26,1,0,1,Calling,,4
169732,WLNP,Wishbone Trail ,36,2018,6,28,1,WCSP,0.35,1,0,0,Singing,,4
169733,WLNP,Wishbone Trail ,36,2018,6,28,1,RNSA,1.27,1,1,1,Drumming,,4
169734,WLNP,Wishbone Trail ,36,2018,6,28,1,EAKI,1.39,1,0,1,Singing,,4
169736,WLNP,Wishbone Trail ,36,2018,6,28,1,AMRO,1.54,1,0,1,Calling,,4
169737,WLNP,Wishbone Trail ,36,2018,6,28,1,YHBL,1.56,1,1,1,Singing,,4
169738,WLNP,Wishbone Trail ,36,2018,6,28,1,LISP,1.58,1,2,1,Singing,,4
169739,WLNP,Wishbone Trail ,36,2018,6,28,1,OSFL,2.08,1,0,0,Singing,,4
169740,WLNP,Wishbone Trail ,36,2018,6,28,1,PBGR,2.35,1,0,0,Singing,,4
169741,WLNP,Wishbone Trail ,36,2018,6,28,1,CCSP,2.54,1,1,1,Singing,,4
169742,WLNP,Wishbone Trail ,36,2018,6,28,1,BAOR,8.38,0,0,1,Singing,could be Bullock's but going with Balt,4
169743,WLNP,Wishbone Trail ,36,2018,6,28,1,AMRE,8.3,0,0,1,Singing,,4
169744,WLNP,Wishbone Trail ,36,2018,6,28,1,ALFL,9.05,0,0,1,Calling,one call only,4
169745,WLNP,Wishbone Trail ,36,2018,6,28,1,CORA,1.12,1,0,0,Calling,,4
169746,WLNP,Wishbone Trail ,36,2018,6,28,1,BBCU,2.58,1,0,1,Singing,seemed to respond to PBGR,4
169748,WLNP,Wishbone Trail ,37,2018,6,28,1,WISN,0,2,2,2,Singing,,4
169749,WLNP,Wishbone Trail ,37,2018,6,28,1,SWTH,0.03,1,0,0,Singing,,4
169750,WLNP,Wishbone Trail ,37,2018,6,28,1,YWAR,0.02,1,1,2,Singing,"probably some juvs too, can't tell",4
169751,WLNP,Wishbone Trail ,37,2018,6,28,1,NOWA,0.01,1,1,1,Singing,,4
169752,WLNP,Wishbone Trail ,37,2018,6,28,1,MODO,0,1,1,1,Singing,,4
169753,WLNP,Wishbone Trail ,37,2018,6,28,1,RWBL,0,1,1,2,Singing,,4
169754,WLNP,Wishbone Trail ,37,2018,6,28,1,LEFL,0.06,1,1,2,Singing,,4
169755,WLNP,Wishbone Trail ,37,2018,6,28,1,HOWR,0.05,1,1,1,Singing,,4
169756,WLNP,Wishbone Trail ,37,2018,6,28,1,CEDW,0,2,1,0,Calling,,4
169757,WLNP,Wishbone Trail ,37,2018,6,28,1,BHGR,0.29,1,1,0,Singing,,4
169758,WLNP,Wishbone Trail ,37,2018,6,28,1,WCSP,0.34,1,1,0,Singing,,4
169759,WLNP,Wishbone Trail ,37,2018,6,28,1,LISP,0.51,1,2,2,Singing,,4
169760,WLNP,Wishbone Trail ,37,2018,6,28,1,VEER,1.03,1,1,1,Singing,,4
169761,WLNP,Wishbone Trail ,37,2018,6,28,1,AMGO,1.06,1,1,1,Singing,,4
169762,WLNP,Wishbone Trail ,37,2018,6,28,1,BAOR,1.21,1,1,0,Calling,chattery,4
169763,WLNP,Wishbone Trail ,37,2018,6,28,1,WAVI,1.24,1,0,0,Singing,,4
169764,WLNP,Wishbone Trail ,37,2018,6,28,1,GRCA,3.1,1,1,1,Singing,,4
169765,WLNP,Wishbone Trail ,37,2018,6,28,1,RNSA,4.04,0,1,1,Drumming,,4
169766,WLNP,Wishbone Trail ,37,2018,6,28,1,CORA,4.23,0,1,1,Calling,,4
169767,WLNP,Wishbone Trail ,37,2018,6,28,1,ALFL,7.48,0,0,1,Singing,,4
169768,WLNP,Wishbone Trail ,37,2018,6,28,1,AMRO,9.48,0,0,1,Calling,,4
169769,WLNP,Wishbone Trail ,38,2018,6,28,1,HOWR,0,2,2,2,Singing,,4
169770,WLNP,Wishbone Trail ,38,2018,6,28,1,CEDW,0.02,1,1,2,Calling,,4
169771,WLNP,Wishbone Trail ,38,2018,6,28,1,WISN,0.01,2,1,2,Singing,,4
169772,WLNP,Wishbone Trail ,38,2018,6,28,1,MODO,0,1,2,1,Singing,,4
169773,WLNP,Wishbone Trail ,38,2018,6,28,1,YWAR,0.02,2,2,2,Singing,,4
169774,WLNP,Wishbone Trail ,38,2018,6,28,1,CORA,0.19,1,0,0,Calling,,4
169775,WLNP,Wishbone Trail ,38,2018,6,28,1,BHGR,0.29,1,1,1,Singing,,4
169776,WLNP,Wishbone Trail ,38,2018,6,28,1,WEWP,0.32,1,1,1,Singing,,4
169777,WLNP,Wishbone Trail ,38,2018,6,28,1,RNSA,0.47,1,0,1,Drumming,,4
169778,WLNP,Wishbone Trail ,38,2018,6,28,1,AMGO,0.49,1,1,0,Calling,,4
169779,WLNP,Wishbone Trail ,38,2018,6,28,1,TRES,1.07,1,1,2,Calling,,4
169780,WLNP,Wishbone Trail ,38,2018,6,28,1,MOCH,1.1,1,0,0,Calling,,4
169781,WLNP,Wishbone Trail ,38,2018,6,28,1,GRCA,1.2,1,1,1,Singing,,4
169782,WLNP,Wishbone Trail ,38,2018,6,28,1,SORA,1.43,1,0,1,Singing,,4
169783,WLNP,Wishbone Trail ,38,2018,6,28,1,AMRO,2.05,1,1,0,Singing,,4
169784,WLNP,Wishbone Trail ,38,2018,6,28,1,WCSP,4.49,0,1,1,Singing,,4
169785,WLNP,Wishbone Trail ,38,2018,6,28,1,SWTH,5.06,0,1,0,Singing,,4
169786,WLNP,Wishbone Trail ,38,2018,6,28,1,NOWA,4.5,0,1,1,Singing,,4
169787,WLNP,Wishbone Trail ,38,2018,6,28,1,NOFL,7.31,0,0,1,Calling,,4
169788,WLNP,Wishbone Trail ,38,2018,6,28,1,BHCO,9.17,0,0,1,Singing,,4
169789,WLNP,Wishbone Trail ,39,2018,6,28,1,WEWP,0,2,4,1,Singing,"yes, four",4
169790,WLNP,Wishbone Trail ,39,2018,6,28,1,GRCA,0,1,1,1,Singing,,4
169791,WLNP,Wishbone Trail ,39,2018,6,28,1,YWAR,0.07,2,2,2,Singing,,4
169792,WLNP,Wishbone Trail ,39,2018,6,28,1,NOWA,0.19,1,1,1,Singing,,4
169793,WLNP,Wishbone Trail ,39,2018,6,28,1,WCSP,0.29,1,0,0,Singing,,4
169794,WLNP,Wishbone Trail ,39,2018,6,28,1,CORA,0.57,1,0,0,Calling,,4
169795,WLNP,Wishbone Trail ,39,2018,6,28,1,WISN,1.03,2,2,2,Singing,,4
169796,WLNP,Wishbone Trail ,39,2018,6,28,1,SWTH,2.02,1,0,0,Calling,,4
169797,WLNP,Wishbone Trail ,39,2018,6,28,1,HOWR,0.1,1,2,2,Singing,,4
169798,WLNP,Wishbone Trail ,39,2018,6,28,1,AMGO,2.14,1,2,1,Calling,,4
169799,WLNP,Wishbone Trail ,39,2018,6,28,1,BHCO,2.14,1,0,0,Singing,,4
169800,WLNP,Wishbone Trail ,39,2018,6,28,1,RWBL,2.08,1,0,1,Singing,,4
169801,WLNP,Wishbone Trail ,39,2018,6,28,1,LEFL,2.42,1,1,1,Singing,,4
169802,WLNP,Wishbone Trail ,39,2018,6,28,1,RNSA,2.48,1,0,1,Drumming,,4
169803,WLNP,Wishbone Trail ,39,2018,6,28,1,CEDW,3,1,0,0,Calling,,4
169804,WLNP,Wishbone Trail ,39,2018,6,28,1,PSFL,3.2,1,0,0,Calling,a chance is BHCO but perfect for PSFL,4
169805,WLNP,Wishbone Trail ,39,2018,6,28,1,FOSP,8.42,0,0,1,Singing,,4
169806,WLNP,Wishbone Trail ,40,2018,6,28,1,YWAR,0.01,2,3,3,Singing,,4
169807,WLNP,Wishbone Trail ,40,2018,6,28,1,WISN,0,1,1,1,Calling,,4
169808,WLNP,Wishbone Trail ,40,2018,6,28,1,NOWA,0.02,2,1,2,Singing,,4
169809,WLNP,Wishbone Trail ,40,2018,6,28,1,AMRO,0.05,1,1,1,Singing,,4
169810,WLNP,Wishbone Trail ,40,2018,6,28,1,HOWR,0.02,1,2,2,Singing,,4
169811,WLNP,Wishbone Trail ,40,2018,6,28,1,WEWP,0.06,2,1,0,Singing,,4
169812,WLNP,Wishbone Trail ,40,2018,6,28,1,TRES,0.38,1,0,0,Calling,,4
169813,WLNP,Wishbone Trail ,40,2018,6,28,1,SWTH,0.51,1,2,1,Singing,,4
169814,WLNP,Wishbone Trail ,40,2018,6,28,1,AMRE,0.57,1,1,0,Singing,,4
169815,WLNP,Wishbone Trail ,40,2018,6,28,1,BHCO,2.25,1,0,0,Singing,,4
169816,WLNP,Wishbone Trail ,40,2018,6,28,1,BAOR,2.16,1,1,0,Calling,could be Bullock's but odds are BAOR,4
169817,WLNP,Wishbone Trail ,40,2018,6,28,1,BHGR,1.51,1,0,1,Singing,,4
169818,WLNP,Wishbone Trail ,40,2018,6,28,1,CORA,3.59,0,1,1,Calling,,4
169819,WLNP,Wishbone Trail ,40,2018,6,28,1,AMGO,4.05,0,1,0,Calling,,4
169820,WLNP,Wishbone Trail ,40,2018,6,28,1,RWBL,4.15,0,2,1,Singing,,4
169821,WLNP,Wishbone Trail ,40,2018,6,28,1,LEFL,4.35,0,1,1,Singing,,4
169822,WLNP,Wishbone Trail ,40,2018,6,28,1,WCSP,6.23,0,1,1,Singing,possibly earlier,4
169823,WLNP,Wishbone Trail ,40,2018,6,28,1,YHBL,8.07,0,0,1,Singing,,4
169824,WLNP,Wishbone Trail ,40,2018,6,28,1,AMCR,8.11,0,0,2,Calling,,4
169825,WLNP,Wishbone Trail ,60,2018,6,28,1,RWBL,0,2,2,3,Singing,,4
169826,WLNP,Wishbone Trail ,60,2018,6,28,1,HOWR,0,2,2,2,Singing,,4
169827,WLNP,Wishbone Trail ,60,2018,6,28,1,WAVI,0.02,1,1,0,Singing,,4
169828,WLNP,Wishbone Trail ,60,2018,6,28,1,TRES,0.09,1,1,1,Calling,,4
169829,WLNP,Wishbone Trail ,60,2018,6,28,1,WISN,0.11,2,0,1,Singing,,4
169830,WLNP,Wishbone Trail ,60,2018,6,28,1,YWAR,0.08,3,3,2,Singing,,4
169831,WLNP,Wishbone Trail ,60,2018,6,28,1,LISP,0.06,1,0,1,Singing,,4
169832,WLNP,Wishbone Trail ,60,2018,6,28,1,WEWP,0.39,1,1,2,Singing,,4
169833,WLNP,Wishbone Trail ,60,2018,6,28,1,CEDW,0.47,1,0,0,Calling,,4
169834,WLNP,Wishbone Trail ,60,2018,6,28,1,LEFL,1.37,1,1,0,Singing,,4
169835,WLNP,Wishbone Trail ,60,2018,6,28,1,AMRO,1.3,1,1,1,Singing,,4
169836,WLNP,Wishbone Trail ,60,2018,6,28,1,BHCO,7.53,0,0,1,Calling,,4
169837,WLNP,Wishbone Trail ,60,2018,6,28,1,AMGO,9.3,0,0,1,Calling,,4
169838,WLNP,Wishbone Trail ,61,2018,6,28,1,YWAR,0,2,2,2,Singing,,4
169839,WLNP,Wishbone Trail ,61,2018,6,28,1,HOWR,0,4,4,4,Singing,,4
169840,WLNP,Wishbone Trail ,61,2018,6,28,1,WEWP,0.17,1,1,1,Singing,,4
169841,WLNP,Wishbone Trail ,61,2018,6,28,1,PSFL,1.09,1,0,0,Singing,,4
169842,WLNP,Wishbone Trail ,61,2018,6,28,1,WAVI,1.14,1,1,1,Singing,,4
169843,WLNP,Wishbone Trail ,61,2018,6,28,1,SWTH,2.48,1,1,1,Singing,,4
169844,WLNP,Wishbone Trail ,61,2018,6,28,1,CORA,4.26,0,1,0,Calling,,4
169845,WLNP,Wishbone Trail ,61,2018,6,28,1,SOSP,5.44,0,1,1,Singing,rare appearance,4
169846,WLNP,Wishbone Trail ,61,2018,6,28,1,COGR,6.07,0,1,0,Calling,,4
169847,WLNP,Wishbone Trail ,61,2018,6,28,1,AMRO,9,0,0,1,Singing,,4
169848,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,MOCH,0.02,1,1,1,Singing,,6
169849,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,WIWA,0.01,1,2,2,Singing,,6
169850,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,RBNU,0.03,1,0,0,Calling,,6
169851,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,SWTH,0.02,3,3,3,Singing,,6
169852,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,WAVI,0.06,1,1,1,Singing,,6
169853,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,GCKI,0.09,1,1,1,Singing,,6
169854,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,CHSP,0.45,1,1,0,Singing,,6
169855,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,WETA,1.06,1,1,1,Singing,,6
169856,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,DUGR,2.14,1,1,0,Calling,,6
169857,WLNP,Yarrow Cabin Trail,567,2018,6,25,1,RCKI,9.28,0,0,1,Singing,,6
169858,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,PAWR,0,1,1,1,Singing,,6
169859,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,SWTH,0,3,3,1,Singing,,6
169860,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,WIWA,0.05,2,1,1,Singing,,6
169861,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,RESQ,0.2,1,0,1,Calling,,6
169862,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,GCKI,0.26,1,1,1,Singing,,6
169863,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,WAVI,1.26,1,0,1,Singing,,6
169864,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,WETA,1.42,1,1,1,Singing,,6
169865,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,CAVI,2.52,1,1,1,Singing,,6
169866,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,PISI,8.29,0,0,1,Calling,,6
169867,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,YRWA,9.02,0,0,1,Singing,,6
169868,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,RCKI,9.19,0,0,1,Singing,,6
169869,WLNP,Yarrow Cabin Trail,568,2018,6,25,1,TOWA,9.22,0,0,1,Singing,,6
169870,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,CHSP,0,1,1,1,Singing,,6
169871,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,OSFL,0.18,1,1,1,Singing,,6
169872,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,SWTH,0,2,2,2,Singing,,6
169873,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,RCKI,0,1,1,1,Singing,,6
169874,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,WIWA,0.3,1,1,1,Singing,,6
169875,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,WETA,0.34,1,1,1,Singing,,6
169876,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,DEJU,1.33,1,1,1,Singing,,6
169877,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,RESQ,2.58,1,0,1,Calling,,6
169878,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,YRWA,7.13,0,0,1,Singing,,6
169879,WLNP,Yarrow Cabin Trail,569,2018,6,25,1,BHCO,7.59,0,0,1,Singing,,6
169880,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,SWTH,0,2,3,3,Singing,humming machinery the past few points,6
169881,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,DEJU,0.02,2,2,2,Singing,,6
169882,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,RESQ,0,2,1,1,Calling,,6
169883,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,RCKI,0.08,1,1,1,Singing,,6
169884,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,WIWA,0.03,2,2,2,Singing,,6
169885,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,PISI,1.34,1,0,1,Calling,,6
169886,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,WETA,1.42,1,1,1,Singing,,6
169887,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,BHCO,2.38,1,1,0,Singing,,6
169888,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,YRWA,0.16,1,1,1,Singing,,6
169889,WLNP,Yarrow Cabin Trail,570,2018,6,25,1,GCKI,7.51,0,0,1,Singing,,6
169890,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,WIWA,0.02,2,2,2,Singing,thundering background noise,6
169891,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,CHSP,0.08,1,1,1,Singing,junco-like,6
169892,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,SWTH,0,3,3,2,Singing,,6
169893,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,CAVI,0.17,1,0,0,Singing,,6
169894,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,WWCR,0.25,1,0,0,Calling,,6
169895,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,RESQ,0.28,1,1,0,Calling,,6
169896,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,WETA,0.38,1,1,1,Singing,,6
169897,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,GRAJ,0.53,1,0,2,Calling,,6
169898,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,YRWA,1.3,1,1,1,Singing,,6
169899,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,OSFL,1.34,1,1,0,Singing,,6
169900,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,MOCH,1.38,1,0,0,Calling,,6
169901,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,RCKI,2.34,1,1,1,Singing,,6
169902,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,PISI,6.01,0,1,0,Calling,,6
169903,WLNP,Yarrow Cabin Trail,571,2018,6,25,1,BHCO,7.37,0,0,1,Singing,,6
169904,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,SWTH,0,3,3,3,Singing,,6
169905,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,CHSP,0.02,1,2,0,Singing,,6
169906,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,TOWA,0.05,1,0,0,Singing,,6
169907,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,YRWA,0.15,2,0,1,Singing,,6
169908,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,GCKI,0.05,1,0,0,Singing,,6
169909,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,RESQ,0.48,1,0,0,Calling,,6
169910,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,WETA,1.19,2,1,1,Singing,,6
169911,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,PISI,1.36,1,2,0,Calling,,6
169912,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,RCKI,2.29,1,1,0,Singing,,6
169913,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,BHCO,2.34,1,1,1,Singing,,6
169914,WLNP,Yarrow Cabin Trail,572,2018,6,25,1,CAFI,2.46,1,0,0,Calling,,6
169915,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,SWTH,0,3,3,2,Singing,same industrial noise,6
169916,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,WIWA,0.01,2,2,2,Singing,background one sounds like MGWA,6
169917,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,MOCH,0,1,1,1,Singing,,6
169918,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,RCKI,0.01,1,1,1,Singing,,6
169919,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,CAVI,0.02,1,1,1,Singing,,6
169920,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,PISI,0,1,1,1,Calling,,6
169921,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,CHSP,0.02,1,1,1,Singing,,6
169922,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,RBNU,0.29,1,0,0,Calling,,6
169923,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,PSFL,0.45,1,1,0,Calling,very like cowbird,6
169924,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,RESQ,1.35,1,1,1,Calling,,6
169925,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,NOFL,1.35,1,0,0,Singing,,6
169926,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,YRWA,3.04,1,1,0,Singing,,6
169927,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,TOWA,7.31,0,0,1,Singing,,6
169928,WLNP,Yarrow Cabin Trail,573,2018,6,25,1,DEJU,9.42,0,0,1,Singing,,6
169929,WLNP,Yarrow Cabin Trail,574,2018,6,25,1,SWTH,0.01,2,3,3,Singing,industrial noise,6
169930,WLNP,Yarrow Cabin Trail,574,2018,6,25,1,AMRO,0.01,1,0,0,Calling,,6
169931,WLNP,Yarrow Cabin Trail,574,2018,6,25,1,WIWA,0.09,1,1,1,Singing,,6
169932,WLNP,Yarrow Cabin Trail,574,2018,6,25,1,YRWA,0.11,1,1,1,Singing,,6
